edad,ingresos,frecuencia_uso,satisfaccion,antiguedad_meses,indice_valor,nivel_riesgo,segmento_edad,desercion,ingresos_normalizado,indice_valor_normalizado
25,2623.63,16,1,86,30.156666666666666,Alto,Joven,1,0.4521497890025848,0.011106086126650974
50,2207.26,23,4,115,19.028103448275864,Bajo,Mayor,0,0.3634989375609466,0.006350611653033105
48,2868.54,4,5,115,24.728793103448275,Alto,Adulto,0,0.5042944680778583,0.008786638982454154
37,1805.08,15,2,28,62.24413793103448,Alto,Adulto,1,0.27786933064210495,0.024817752900352676
54,3296.4,24,2,58,55.87118644067797,Alto,Mayor,1,0.5953916972197738,0.0220944536262908
62,1989.55,22,5,25,76.52115384615385,Bajo,Mayor,0,0.3171455094384616,0.030918628944403555
23,4216.02,28,5,61,68.00032258064518,Bajo,Joven,0,0.7911913369698984,0.02727749443476909
34,3397.19,19,3,73,45.90797297297297,Bajo,Adulto,0,0.6168512627907868,0.017836958171479695
32,1577.04,16,4,95,16.4275,Bajo,Adulto,1,0.22931650463938819,0.005239317852424514
25,2366.32,30,4,34,67.60914285714286,Bajo,Joven,1,0.39736498081648125,0.02711033492341025
28,2680.11,28,1,46,57.0236170212766,Alto,Joven,1,0.4641751512751398,0.02258691200578733
36,662.12,6,4,45,14.39391304347826,Bajo,Adulto,1,0.0345175589877234,0.004370322397050738
42,2193.79,10,2,51,42.18826923076923,Alto,Adulto,1,0.3606309908574884,0.016247448739908295
30,3086.55,16,5,43,70.14886363636364,Bajo,Adulto,1,0.5507117702917343,0.028195612249753886
44,1543.56,13,5,72,21.144657534246576,Bajo,Adulto,0,0.222188156040147,0.007255060747704354
57,2424.94,17,2,39,60.6235,Alto,Mayor,1,0.4098459782742924,0.024125219447402063
31,2279.86,7,1,40,55.60634146341464,Alto,Adulto,0,0.3789564676775807,0.021981279669857655
26,1547.17,19,2,23,64.46541666666667,Alto,Joven,1,0.22295677427321933,0.025766953090780895
22,2217.33,10,3,66,33.0944776119403,Bajo,Joven,0,0.3656429778953061,0.01236147594512065
45,2260.37,30,3,99,22.6037,Bajo,Adulto,1,0.3748067808735421,0.007878540981913616
46,2287.87,7,3,63,35.74796875,Bajo,Adulto,0,0.38066190591772164,0.013495369793354438
26,2856.87,29,4,72,39.135205479452054,Bajo,Joven,0,0.5018097659227464,0.014942808917965832
43,3547.91,1,1,117,30.067033898305084,Alto,Adulto,1,0.6489416063056503,0.011067784116447285
63,3029.18,24,2,6,432.73999999999995,Alto,Mayor,1,0.5384969148813858,0.18313860529380133
43,4090.15,20,3,4,818.03,Bajo,Adulto,0,0.7643918973585935,0.3477813110936226
63,3960.63,26,2,28,136.57344827586206,Alto,Mayor,1,0.7368153229686975,0.05658026626796424
31,3187.96,18,3,26,118.0725925925926,Bajo,Adulto,0,0.5723033423182889,0.0486744526229034
54,2866.79,3,5,116,24.50247863247863,Alto,Mayor,1,0.5039218692114105,0.008689929940272687
62,1947.92,24,2,104,18.55161904761905,Alto,Mayor,1,0.30828191468976357,0.006146999617954218
38,2938.11,17,5,21,133.55045454545456,Bajo,Adulto,0,0.5191068698714428,0.055288476012857204
43,500.0,20,2,110,4.504504504504505,Alto,Adulto,0,0.0,0.00014436537606266146
55,2227.02,2,5,82,26.83156626506024,Alto,Mayor,1,0.36770611104723705,0.009685199191675879
51,3984.4,3,5,67,58.59411764705882,Alto,Mayor,1,0.7418762801432484,0.02325802070959251
24,2776.59,17,3,78,35.146708860759496,Bajo,Joven,1,0.4847170590665015,0.013238438507690502
23,2249.11,28,3,35,62.475277777777784,Bajo,Joven,0,0.37240937330999807,0.02491652392941124
41,3798.11,10,1,104,36.17247619047619,Alto,Adulto,0,0.702212598525786,0.013676770955160239
60,2393.45,27,3,7,299.18125,Bajo,Mayor,1,0.4031413278146118,0.12606607814998272
45,3483.42,17,4,43,79.16863636363637,Bajo,Adulto,0,0.6352108057929543,0.03204995517980038
24,2772.7,26,3,81,33.81341463414634,Bajo,Joven,0,0.48388882501479746,0.01266869320130604
55,4397.7,16,3,43,99.94772727272726,Bajo,Mayor,0,0.8298734867163181,0.04092930774886055
29,3065.54,29,2,39,76.6385,Alto,Joven,1,0.546238454757981,0.03096877348042689
63,2755.01,28,2,118,23.151344537815127,Alto,Mayor,1,0.4801223827591053,0.008112561274478633
45,1314.5,18,2,5,219.08333333333334,Alto,Adulto,1,0.17341815812670067,0.09183851520018234
42,2899.94,6,2,41,69.04619047619047,Alto,Adulto,0,0.5109799563101215,0.027724416286443784
57,1628.73,12,2,45,35.40717391304348,Alto,Mayor,1,0.2403220105860661,0.013349740827954011
50,1858.73,22,5,31,58.0853125,Bajo,Mayor,0,0.2892921473192044,0.023040597324255126
29,2459.4,21,5,60,40.31803278688525,Bajo,Joven,0,0.41718298223874434,0.015448256472767975
43,2841.81,3,1,55,50.746607142857144,Alto,Adulto,1,0.4986032865349157,0.019904610646512014
26,2310.69,25,4,77,29.62423076923077,Bajo,Joven,0,0.3855205951362009,0.010878564813305696
52,2916.85,4,2,19,145.8425,Alto,Mayor,1,0.514580325928197,0.060541131476146565
52,1563.84,6,2,54,28.433454545454545,Alto,Mayor,1,0.22650604461818197,0.010369720515543981
63,2301.27,16,4,57,39.67706896551724,Bajo,Mayor,0,0.3835149486665219,0.015174358842749492
23,1628.63,14,4,101,15.966960784313727,Bajo,Joven,1,0.2403007192222691,0.005042519537914625
32,2427.08,15,4,28,83.69241379310344,Bajo,Adulto,1,0.4103016134595485,0.03398306259609361
33,2229.2,14,1,71,30.96111111111111,Alto,Adulto,0,0.36817026277801196,0.011449842543892447
42,2771.64,19,4,6,395.9485714285714,Bajo,Adulto,1,0.4836631365585491,0.1674168363658747
61,4478.04,2,2,5,746.34,Alto,Mayor,1,0.8469789683908413,0.31714663181622327
61,3253.72,12,1,86,37.39908045977011,Alto,Mayor,1,0.586304543151207,0.01420092534754562
40,3974.21,20,4,22,172.7917391304348,Bajo,Adulto,1,0.7397066901723324,0.07205712111948329
41,2946.27,7,4,83,35.074642857142855,Bajo,Adulto,0,0.5208442451572793,0.013207643153978692
46,2868.21,27,4,11,239.0175,Bajo,Adulto,0,0.5042242065773281,0.10035681346347648
63,1552.45,23,3,97,15.841326530612246,Bajo,Mayor,1,0.2240809582817018,0.004988833318520005
61,2343.43,29,3,117,19.85957627118644,Bajo,Mayor,0,0.39249138764334407,0.006705917877858595
58,4298.41,5,2,36,116.17324324324323,Alto,Mayor,1,0.8087332916022603,0.04786281978494756
23,2605.7,28,2,4,521.14,Alto,Joven,1,0.44833224747377964,0.22091382705586163
40,4289.58,25,1,117,36.35237288135593,Alto,Adulto,1,0.8068532641789837,0.013753644681316835
56,3632.2,18,5,91,39.4804347826087,Bajo,Mayor,0,0.6668880968501556,0.015090332826172887
38,2201.39,24,4,88,24.734719101123595,Bajo,Adulto,0,0.36224913450606167,0.008789171288747668
25,2381.36,23,2,40,58.0819512195122,Alto,Joven,0,0.4005672019315526,0.023039160976790974
26,2230.35,1,4,66,33.288805970149255,Alto,Joven,1,0.36841511346167766,0.012444516633197577
26,786.03,10,4,111,7.0181249999999995,Bajo,Joven,1,0.060899687868606736,0.0012184894896712826
32,2596.0,19,1,30,83.74193548387096,Alto,Adulto,0,0.4462669851854691,0.034004224279925915
19,2481.96,28,3,62,39.396190476190476,Bajo,Joven,0,0.42198631391135133,0.015054333421680362
49,1819.44,18,2,11,151.62,Alto,Adulto,1,0.28092677048335657,0.06300998151834457
27,2927.58,30,3,18,154.08315789473684,Bajo,Joven,1,0.516864889263617,0.06406254187703973
31,2569.18,26,3,30,82.87677419354839,Bajo,Adulto,1,0.4405566414151092,0.033634522248230374
61,3853.33,20,5,5,642.2216666666667,Bajo,Mayor,0,0.7139696896144986,0.27265462807003804
54,2558.41,30,2,18,134.65315789473684,Alto,Mayor,0,0.4382635615341705,0.0557596848766231
32,571.29,15,4,25,21.972692307692306,Bajo,Adulto,0,0.015178613250893166,0.007608897820030256
24,3320.36,7,1,47,69.17416666666666,Alto,Joven,0,0.600493107985539,0.027779103265804662
18,758.43,24,5,113,6.6528947368421045,Bajo,Joven,1,0.05502327146063013,0.0010624187409721299
32,2030.5,19,2,54,36.91818181818182,Alto,Adulto,1,0.3258643229133399,0.013995427012352507
40,3807.71,28,2,50,74.66098039215686,Alto,Adulto,1,0.7042565694502996,0.03012373680932851
41,2730.97,11,2,97,27.86704081632653,Alto,Adulto,1,0.4750039389023024,0.010127679743746626
25,1743.72,12,2,59,29.062,Alto,Joven,1,0.2648049498162556,0.010638311510261058
34,2229.06,4,3,29,74.30199999999999,Alto,Adulto,1,0.3681404548686962,0.02997033676496248
50,2443.35,3,2,92,26.27258064516129,Alto,Mayor,1,0.41376571834932313,0.009446332610754097
41,1777.52,19,1,107,16.458518518518517,Alto,Adulto,1,0.27200143077964717,0.005252572732693379
26,2110.95,5,5,107,19.54583333333333,Alto,Joven,1,0.34299322508803975,0.006571848770916496
46,2123.96,3,2,83,25.285238095238096,Alto,Adulto,1,0.3457632315180317,0.009024419898328003
52,3899.97,10,3,70,54.929154929577464,Bajo,Mayor,1,0.7238999816894272,0.021691903295536615
54,2150.25,28,5,56,37.723684210526315,Bajo,Mayor,1,0.35136073106026733,0.01433963551349146
57,2974.3,12,1,64,45.75846153846154,Alto,Mayor,1,0.5268122144295831,0.01777306871905172
33,849.87,26,5,44,18.886,Bajo,Adulto,1,0.07449209451662217,0.006289887792492672
43,2148.36,21,5,38,55.08615384615385,Bajo,Adulto,1,0.35095832428450374,0.021758992310130235
50,2664.73,23,3,69,38.067571428571426,Bajo,Mayor,1,0.4609005395231586,0.014486585919857886
18,2956.65,5,4,67,43.48014705882353,Alto,Joven,1,0.5230542887194096,0.016799495928191556
54,2137.63,14,2,39,53.44075,Alto,Mayor,1,0.34867376094908387,0.021055875848856383
49,3363.81,8,5,41,80.09071428571428,Bajo,Adulto,1,0.6097442055553427,0.032443978912700754
41,3738.04,13,2,73,50.51405405405406,Alto,Adulto,1,0.6894228762929181,0.019805235708718026
41,3418.26,28,3,71,47.475833333333334,Bajo,Adulto,0,0.6213373531428182,0.0185069386330697
55,1569.22,16,2,116,13.412136752136753,Alto,Mayor,1,0.2276515199904615,0.003950788266664329
20,1977.69,30,2,38,50.71,Alto,Joven,1,0.3146203536921354,0.01988896762683437
50,2918.13,22,4,32,88.42818181818183,Bajo,Mayor,0,0.5148528553847989,0.036006758154476085
50,2230.8,30,5,88,25.065168539325846,Bajo,Mayor,0,0.3685109245987643,0.008930379442698326
24,1963.29,22,2,114,17.07208695652174,Alto,Joven,0,0.311554397305365,0.005514763726039223
27,2065.91,13,2,4,413.18199999999996,Alto,Joven,1,0.33340359483386345,0.17478105113970208
46,1594.8,17,4,36,43.1027027027027,Bajo,Adulto,1,0.23309785084973833,0.01663820583480578
35,3632.85,19,5,75,47.800657894736844,Bajo,Adulto,0,0.6670264907148362,0.018645743156155466
48,2167.83,12,5,45,47.12673913043478,Bajo,Adulto,1,0.3551037528157829,0.018357763170056777
29,2840.98,8,3,41,67.64238095238095,Bajo,Joven,1,0.4984265682154005,0.027124538276561465
37,3510.49,28,5,68,50.876666666666665,Bajo,Adulto,0,0.6409743779728067,0.01996018787902528
49,1930.79,25,2,82,23.262530120481927,Alto,Adulto,1,0.3046347040713346,0.008160073265903772
20,1429.51,4,1,105,13.485943396226414,Alto,Joven,1,0.1979053556296495,0.003982327433496913
18,1973.87,22,1,38,50.612051282051276,Alto,Joven,1,0.31380702359508933,0.01984711203246986
40,2039.42,19,5,46,43.39191489361702,Bajo,Adulto,1,0.3277635125640338,0.016761792425847407
62,2654.03,19,3,1,1327.015,Bajo,Mayor,1,0.4586223635968779,0.5652815514619738
58,4082.17,15,2,36,110.32891891891892,Alto,Mayor,0,0.7626928465275915,0.04536541427136436
61,2490.94,2,4,48,50.835510204081636,Alto,Mayor,1,0.4238982783803234,0.01994260083715773
41,3094.01,4,5,67,45.50014705882353,Alto,Adulto,1,0.5523001060309918,0.01766268538474542
50,2348.31,2,2,110,21.155945945945945,Alto,Mayor,1,0.39353040619663854,0.007259884528872738
42,500.0,4,3,61,8.064516129032258,Alto,Adulto,0,0.0,0.0016656349302713524
64,2515.28,27,1,56,44.127719298245616,Alto,Mayor,1,0.4290805963285173,0.017076217477412406
19,654.21,12,1,49,13.084200000000001,Alto,Joven,1,0.03283341211137939,0.0038106538375252395
31,3121.05,29,4,94,32.853157894736846,Bajo,Adulto,0,0.5580572908017051,0.012258354838413432
42,2724.59,30,1,24,108.98360000000001,Alto,Adulto,1,0.4736455498920528,0.0447905305552687
30,2500.71,6,2,10,227.33727272727273,Alto,Adulto,1,0.42597844462329193,0.09536560107141158
23,2796.98,29,4,68,40.53594202898551,Bajo,Joven,0,0.48905836814471315,0.015541373779830643
39,3744.47,26,4,108,34.35293577981651,Bajo,Adulto,0,0.6907919109850662,0.0128992421936478
46,922.77,10,3,39,23.06925,Bajo,Adulto,1,0.09001349872464731,0.008077480512358494
20,1201.07,1,4,19,60.0535,Alto,Joven,1,0.14926736417174466,0.023881646184909143
22,1730.53,18,3,23,72.10541666666667,Bajo,Joven,0,0.26199661893142906,0.029031689451212348
42,1273.61,1,2,30,41.08419354838709,Alto,Adulto,1,0.16471211947010053,0.015775653448685634
34,2119.34,16,5,42,49.28697674418605,Bajo,Adulto,1,0.34477957051060953,0.019280879175918746
37,3616.1,2,5,90,39.73736263736264,Alto,Adulto,1,0.6634601872788359,0.015200123625835562
36,2819.34,30,5,32,85.43454545454546,Bajo,Adulto,0,0.49381911708972615,0.03472751293375966
59,2037.9,11,2,30,65.73870967741935,Alto,Mayor,1,0.32743988383431916,0.026311058586813294
18,2712.24,15,4,82,32.67759036144578,Bajo,Joven,0,0.4710160664631212,0.012183331054428275
38,3427.51,17,3,75,45.09881578947369,Bajo,Adulto,0,0.6233068042940423,0.01749118789945425
48,2038.77,25,5,68,29.547391304347826,Bajo,Adulto,0,0.3276251186993532,0.010845729656902628
47,3144.6,15,5,35,87.35,Bajo,Adulto,1,0.5630714069759024,0.03554602786848468
48,1708.27,19,5,116,14.60059829059829,Bajo,Adulto,1,0.25725716135021315,0.004458643449594917
40,2032.42,25,5,105,19.17377358490566,Bajo,Adulto,0,0.32627311709824264,0.006412859636237858
30,2005.37,15,4,34,57.29628571428571,Bajo,Adulto,0,0.3205138031911496,0.02270342920427138
58,3935.81,17,4,4,787.162,Bajo,Mayor,1,0.7315308064742779,0.334590750625848
44,2765.5,6,3,71,38.40972222222222,Bajo,Adulto,0,0.4823558468214123,0.01463279431472467
23,3037.39,13,5,24,121.4956,Bajo,Joven,0,0.5402449358491209,0.05013717732774491
37,1304.29,4,1,60,21.381803278688523,Alto,Adulto,1,0.17124430988302525,0.007356398226055298
48,2139.76,29,2,27,76.42,Alto,Adulto,1,0.3491272669979604,0.030875403729804605
55,4325.56,15,4,54,78.64654545454546,Bajo,Mayor,0,0.8145138968731505,0.03182685450252816
45,2690.55,24,2,22,116.9804347826087,Alto,Adulto,1,0.46639796965554836,0.04820775009494743
62,2224.85,12,3,44,49.44111111111111,Bajo,Mayor,0,0.36724408845284173,0.019346744106820885
22,2389.99,26,2,11,199.16583333333332,Alto,Joven,1,0.402404646627235,0.08332733896210727
35,2477.6,7,2,61,39.961290322580645,Alto,Adulto,1,0.42105801044980135,0.015295812743118085
30,2929.41,28,5,31,91.5440625,Bajo,Adulto,1,0.5172545212211023,0.037338241002211385
58,1695.46,26,4,100,16.786732673267327,Bajo,Mayor,0,0.25452973764781534,0.005392825701936404
41,2810.57,24,1,101,27.554607843137255,Alto,Adulto,1,0.4919518644847278,0.009994170412886843
18,2806.71,10,3,75,36.9303947368421,Bajo,Joven,0,0.49113001784216287,0.014000645855234342
43,2500.55,17,3,86,28.74195402298851,Bajo,Adulto,0,0.42594437844121674,0.010501548979088384
42,1998.29,11,1,28,68.90655172413793,Alto,Adulto,1,0.31900637463432086,0.02766474564362294
64,3961.7,3,5,66,59.12985074626865,Alto,Mayor,0,0.7370431405613255,0.02348695098818897
64,3173.52,27,5,2,1057.84,Bajo,Mayor,0,0.5692288693859997,0.45025728316103963
25,1772.63,8,1,105,16.72292452830189,Alto,Joven,1,0.2709602830899731,0.005365559108878767
44,3620.92,1,4,8,402.32444444444445,Alto,Adulto,1,0.6644864310138522,0.170141384070641
43,2323.91,4,2,73,31.404189189189186,Alto,Adulto,1,0.3883353134301664,0.011639179338658361
33,2561.33,3,2,9,256.133,Alto,Adulto,1,0.4388852693570434,0.1076706348217179
44,1608.06,12,2,35,44.66833333333333,Alto,Adulto,1,0.23592108568922274,0.01730723348491377
39,2970.91,24,5,39,74.27275,Bajo,Adulto,0,0.5260904371968642,0.02995783761070298
42,2131.93,30,1,9,213.19299999999998,Alto,Adulto,0,0.3474601532126539,0.08932144904725108
18,1786.71,23,3,92,19.211935483870967,Bajo,Joven,1,0.273958107112593,0.006429167036648218
42,2512.23,22,3,45,54.61369565217392,Bajo,Adulto,0,0.42843120973270826,0.02155710075978075
41,2033.48,22,4,100,20.133465346534653,Bajo,Adulto,0,0.326498805554491,0.006822956571970408
24,2987.8,28,5,34,85.36571428571429,Bajo,Joven,0,0.5296865485421803,0.03469809989454316
24,1863.92,24,1,38,47.79282051282051,Alto,Joven,1,0.2903971691002696,0.01864239407425588
38,2177.01,4,4,7,272.12625,Alto,Adulto,1,0.35705830001234906,0.11450489461183183
36,2572.31,16,1,35,71.45305555555555,Alto,Adulto,1,0.44122306110195586,0.028752921514095076
22,3250.44,10,2,50,63.734117647058824,Alto,Joven,1,0.5856061864186649,0.025454453287160266
63,2707.67,26,2,113,23.751491228070176,Alto,Mayor,0,0.4700430511375976,0.00836901686626767
55,3741.82,1,3,21,170.08272727272728,Alto,Mayor,0,0.6902276898444454,0.07089950207331867
35,2686.7,13,4,59,44.77833333333333,Bajo,Adulto,1,0.46557825214936316,0.017354238851359772
62,2460.25,22,5,29,82.00833333333334,Bajo,Mayor,0,0.41736395883101896,0.03326341878576592
58,3311.91,14,3,8,367.99,Bajo,Mayor,0,0.598693987744691,0.15546953731763163
26,1026.99,2,5,31,32.0934375,Alto,Joven,1,0.11220335807389807,0.011933709969767003
45,2257.65,7,3,50,44.267647058823535,Bajo,Adulto,0,0.3742276557782633,0.01713601161979362
31,1409.78,4,5,32,42.72060606060606,Alto,Adulto,1,0.19370456955249812,0.016474927719537236
39,1242.95,23,3,38,31.870512820512822,Bajo,Adulto,0,0.15818418732993525,0.01183844945841107
62,3434.14,15,4,111,30.661964285714284,Bajo,Mayor,0,0.6247184217137844,0.011322010669811209
21,2848.74,12,2,71,39.56583333333333,Alto,Joven,0,0.5000787780460489,0.015126825464088969
50,4088.1,24,4,36,110.48918918918919,Bajo,Mayor,1,0.7639554244007546,0.04543390120576849
42,2436.73,3,2,27,87.02607142857143,Alto,Adulto,1,0.41235623006596067,0.03540760622119077
24,1625.86,26,3,67,23.909705882352938,Bajo,Joven,1,0.2397109484450917,0.00843662539173757
40,3264.69,28,5,79,40.808625,Bajo,Adulto,1,0.5886402057597397,0.01565789707961356
30,3801.03,24,4,11,316.7525,Bajo,Adulto,1,0.702834306348659,0.1335746512878402
64,1851.05,11,1,42,43.04767441860465,Alto,Mayor,1,0.2876569705795935,0.016614691065179203
55,1858.56,7,5,118,15.6181512605042,Bajo,Mayor,1,0.28925595200074944,0.0048934657244007855
28,2230.61,26,1,72,30.556301369863014,Alto,Joven,1,0.36847047100755,0.011276858632726282
20,1964.73,28,2,57,33.874655172413796,Alto,Joven,1,0.31186099294404207,0.012694862600784331
44,3110.55,2,3,54,56.55545454545455,Alto,Adulto,1,0.5558216976030184,0.02238685610822112
52,2596.42,14,1,116,22.191623931623933,Alto,Mayor,1,0.4463564089134166,0.007702452012844117
63,2209.97,12,2,67,32.49955882352941,Alto,Mayor,0,0.36407593351984563,0.012107254348258236
56,2927.76,8,4,38,75.07076923076923,Bajo,Mayor,0,0.5169032137184516,0.030298848395914475
28,1560.85,20,2,84,18.36294117647059,Alto,Joven,0,0.22586943284065117,0.006066373504557991
45,606.75,30,3,100,6.007425742574258,Bajo,Adulto,0,0.02272853085331528,0.0007865959536531036
59,1790.25,15,3,100,17.725247524752476,Bajo,Mayor,0,0.2747118213910074,0.0057938732883825415
39,4149.01,12,2,61,66.91951612903226,Alto,Adulto,1,0.7769239940895175,0.026815642586448467
43,1545.41,11,2,18,81.33736842105263,Alto,Adulto,1,0.22258204627039183,0.032976701044182606
58,1092.42,3,1,48,22.294285714285717,Alto,Mayor,1,0.1261342974062861,0.007746321601153362
26,2479.3,4,3,3,619.825,Alto,Joven,1,0.4214199636343507,0.2630840505806231
31,1963.68,7,5,58,33.28271186440678,Bajo,Adulto,1,0.3116374336241734,0.012441912490710434
58,3225.86,3,2,112,28.547433628318586,Alto,Mayor,1,0.5803727691973583,0.010418426229700377
46,2540.2,26,5,48,51.84081632653061,Bajo,Adulto,0,0.43438640418673374,0.02037218977057704
18,1055.58,2,1,56,18.518947368421053,Alto,Joven,1,0.11829055898346512,0.006133038306562327
46,3802.35,18,1,29,126.74499999999999,Alto,Adulto,0,0.7031153523507795,0.052380358878850786
30,3543.42,12,4,40,86.42487804878049,Bajo,Adulto,0,0.6479856240711643,0.03515070335644546
36,1521.48,2,3,110,13.707027027027028,Alto,Adulto,1,0.21748702291376573,0.004076801225142327
51,1637.98,6,2,75,21.55236842105263,Alto,Mayor,1,0.24229146173729013,0.007429284380780202
41,4547.19,24,2,81,55.453536585365846,Alto,Adulto,1,0.8617019464564782,0.021915982858153837
21,811.81,27,2,65,12.300151515151514,Alto,Joven,1,0.06638860145547762,0.0034756130526003644
21,2106.16,23,3,18,110.85052631578947,Bajo,Joven,0,0.34197336876216267,0.04558830833346296
35,1298.87,28,2,11,108.23916666666666,Alto,Adulto,1,0.17009031796522692,0.04447241817683276
25,2508.16,24,2,92,26.969462365591397,Alto,Joven,1,0.42756465122616966,0.009744125162011714
42,2489.59,19,2,75,32.757763157894736,Alto,Adulto,1,0.4236108449690637,0.012217590615119947
53,3256.72,16,2,5,542.7866666666666,Alto,Mayor,0,0.5869432840651175,0.2301639134104174
35,2473.51,22,5,99,24.735100000000003,Bajo,Adulto,0,0.42018719367050344,0.00878933405503189
41,1452.98,29,5,21,66.04454545454546,Bajo,Adulto,1,0.20290243871280933,0.026441748793868847
28,1817.0,1,5,18,95.63157894736842,Alto,Joven,0,0.28040726120670934,0.03908492471550789
48,3638.35,22,1,19,181.9175,Alto,Adulto,1,0.6681975157236721,0.07595675506286968
33,1046.53,18,3,75,13.770131578947368,Bajo,Adulto,0,0.11636369055983511,0.004103767157755294
